time_days,hour,level_m,level_min_m,level_max_m,price,flow_dbar_m3h,flow_dn1_m3h,flow_d1_m3h,pressure_p1_bar,pressure_est_p1_bar
8.166666666666666,196,1.7887001078748608,1.0,2.0,1.0,17.682072829131425,5.2521008403361344,76.26050420168067,3.937019230769232,3.956730769230769
8.208333333333334,197,1.9092165587918046,1.0,2.0,1.0,29.555322128851984,9.105392156862967,80.71253501400562,3.918269230769231,3.947385817307693
8.25,198,1.9741100323624596,1.0,2.0,1.0,47.85714285714275,14.159663865546163,55.33613445378173,3.58425480769232,3.7341947115384624
8.291666666666666,199,1.8728425026968716,1.0,2.0,2.0,55.675770308123255,17.016806722689076,22.902661064425775,3.4903846153846154,3.480769230769231
8.333333333333334,200,1.7489212513484358,1.0,2.0,2.0,57.00280112044818,16.946778711484594,25.0,3.4615384615384617,3.4843750000000004
8.375,201,1.65260922330097,1.0,2.0,2.0,46.78571428571422,14.495798319327731,26.780462184874,3.495462740384613,3.495102163461539
8.416666666666666,202,1.577872168284793,1.0,2.0,2.0,42.230392156862806,12.615546218487568,28.560924369747728,3.4891225961538455,3.502043269230769
8.458333333333334,203,1.523361650485435,1.0,2.0,2.0,37.60504201680672,12.605042016806722,30.071778711484626,3.5096153846153846,3.5042668269230774
8.5,204,1.4700647249190935,1.0,2.0,2.0,43.27731092436975,12.878151260504213,31.575630252100854,3.4903846153846154,3.506490384615385
8.541666666666666,205,1.4161947141316076,1.0,2.0,2.0,38.865546218487395,12.088585434173678,33.175770308123234,3.5144230769230766,3.5048076923076925
8.583333333333334,206,1.3769552319309595,1.0,2.0,2.0,38.02521008403362,11.344537815126051,35.13305322128857,3.5048076923076925,3.5144230769230766
8.625,207,1.3479975728155338,1.0,2.0,2.0,36.134453781512605,11.764705882352942,36.460084033613455,3.5288461538461537,3.513161057692309
8.666666666666666,208,1.319039913700108,1.0,2.0,2.0,35.924369747899156,12.759103641456525,37.17086834733892,3.5288461538461537,3.5096153846153846
8.708333333333334,209,1.273530204962243,1.0,2.0,2.0,46.237745098039234,13.235294117647058,38.04446778711487,3.5288461538461537,3.5096153846153846
8.75,210,1.2237055016181229,1.0,2.0,2.0,45.378151260504204,14.285714285714286,39.128151260504204,3.5223357371794863,3.5093149038461533
8.791666666666666,211,1.1617448759439057,1.0,2.0,2.0,49.78991596638655,16.176470588235293,39.79166666666664,3.5096153846153846,3.4903846153846154
8.833333333333334,212,1.083603020496224,1.0,2.0,2.0,57.983193277310924,17.345938375350155,40.57422969187678,3.5,3.480769230769231
8.875,213,1.0195523193096008,1.0,2.0,2.0,54.7951680672269,17.22689075630252,51.0899081854964,3.7874098557692335,3.6360276442307726
8.916666666666666,214,1.038700107874864,1.0,2.0,1.0,46.60014005602259,13.939075630252178,50.50057059860979,3.8244140624999994,3.831730769230769
8.958333333333334,215,1.121224379719526,1.0,2.0,1.0,29.954481792716994,10.066526610644239,49.54222429712623,3.8869858440170932,3.866436298076923
9.0,216,1.2338187702265404,1.0,2.0,1.0,22.436974789915602,6.512605042016807,48.583877995642666,3.8936431623931624,3.894230769230769
9.041666666666666,217,1.3638754045307409,1.0,2.0,1.0,16.8662464985995,5.5969887955182385,47.62553169415918,3.9326923076923075,3.911929086538461
9.083333333333334,218,1.50121359223301,1.0,2.0,1.0,15.112044817927156,4.831932773109243,46.667185392675606,3.9423076923076925,3.9230769230769234
9.125,219,1.643911812297733,1.0,2.0,1.0,13.655462184873949,4.201680672268908,45.708839091192054,3.9622295673076917,3.943689903846152
9.166666666666666,220,1.788700107874866,1.0,2.0,1.0,15.68627450980394,5.217086834733903,44.75049278970843,3.9656450320512824,3.956730769230769
9.208333333333334,221,1.9092502696871627,1.0,2.0,1.0,27.9236694677871,9.233193277310916,43.7921464882249,3.9326923076923075,3.9519230769230766
9.25,222,1.9822006472491909,1.0,2.0,1.0,42.87027310924392,13.634453781512754,42.66806722689061,3.9615384615384617,3.7376802884615334
9.291666666666666,223,1.8841693635382988,1.0,2.0,2.0,56.09243697478992,16.790966386554494,22.753851540616203,3.5048076923076925,3.48524639423077
9.333333333333334,224,1.7624056094929836,1.0,2.0,2.0,56.9327731092437,17.857142857142858,24.67787114845943,3.4615384615384617,3.482211538461539
9.375,225,1.6525080906148872,1.0,2.0,2.0,48.18802521008404,14.233193277310939,26.523109243697466,3.476963141025641,3.4951923076923075
9.416666666666666,226,1.5794228694714134,1.0,2.0,2.0,40.427170868347346,12.951680672268921,28.43487394957982,3.484951923076923,3.503665865384615
9.458333333333334,227,1.5215075512405611,1.0,2.0,2.0,40.54621848739496,12.419467787114865,30.425420168067195,3.499969951923077,3.5096153846153846
9.5,228,1.4712783171521022,1.0,2.0,2.0,41.38655462184874,12.605042016806722,31.722689075630253,3.517067307692307,3.501081730769231
9.541666666666666,229,1.4178128371089536,1.0,2.0,2.0,39.48179271708682,12.340686274509801,33.09173669467788,3.504387019230768,3.5096153846153846
9.583333333333334,230,1.3818096008629983,1.0,2.0,2.0,38.65546218487395,10.92436974789916,34.96148459383757,3.510216346153846,3.512920673076924
9.625,231,1.3488066343042067,1.0,2.0,2.0,38.776260504201694,11.675420168067244,36.16596638655466,3.5148137019230763,3.5144230769230766
9.666666666666666,232,1.3117583603020497,1.0,2.0,2.0,41.596638655462186,12.128851540616242,37.49299719887954,3.5288461538461537,3.5096153846153846
9.708333333333334,233,1.2670577130528573,1.0,2.0,2.0,44.11764705882353,13.377100840336228,38.82002801120454,3.5288461538461537,3.5096153846153846
9.75,234,1.221278317152103,1.0,2.0,2.0,43.69747899159664,13.707983193277366,39.705882352941174,3.5288461538461537,3.5096153846153846
9.791666666666666,235,1.1584749190938515,1.0,2.0,2.0,56.05742296918764,15.047268907562998,40.3799019607843,3.4935897435897427,3.5
9.833333333333334,236,1.075647249190937,1.0,2.0,2.0,59.03361344537815,17.22689075630252,42.801120448179326,3.472055288461541,3.5
9.875,237,1.023462783171521,1.0,2.0,2.0,52.36081932773109,16.376050420168056,53.15126050420168,3.619020432692308,3.655318509615385
9.916666666666666,238,1.0492179072276153,1.0,2.0,1.0,46.13095238095246,13.57843137254905,74.84302054154962,3.825525841346152,3.8295072115384605
9.958333333333334,239,1.1260787486515658,1.0,2.0,1.0,32.13235294117635,9.730392156862704,78.704481792717,3.8737980769230766,3.8605769230769234
10.0,240,1.2135922330097086,1.0,2.0,1.0,24.57983193277311,7.352941176470588,77.3109243697479,3.894230769230769,3.8798076923076925
